EnrollmentID,CourseID,StudentID,Drop,DropSemester,DropDate
2648,98,142,FALSE,,
341,8,143,TRUE,1,12/15/11
342,9,143,TRUE,1,12/15/11
349,8,144,FALSE,,
350,9,144,FALSE,,
351,8,146,FALSE,,
352,9,146,FALSE,,
530,15,146,FALSE,,
531,16,146,FALSE,,
693,32,146,FALSE,,
694,33,146,FALSE,,
1153,55,146,FALSE,,
1181,56,146,FALSE,,
1732,63,146,FALSE,,
1733,64,146,FALSE,,
2148,79,146,FALSE,,
2194,80,146,FALSE,,
2604,97,146,FALSE,,
2633,98,146,FALSE,,
3279,118,146,FALSE,,
3304,119,146,FALSE,,
353,13,148,FALSE,,
354,14,148,FALSE,,
376,25,148,FALSE,,
405,26,148,FALSE,,
357,8,150,FALSE,,
358,9,150,FALSE,,
612,17,150,TRUE,1,2/28/13
613,18,150,TRUE,1,2/28/13
355,8,151,FALSE,,
356,9,151,FALSE,,
528,17,151,FALSE,,
529,18,151,FALSE,,
726,34,151,FALSE,,
727,35,151,FALSE,,
1166,55,151,FALSE,,
1194,56,151,FALSE,,
1734,63,151,FALSE,,
1735,64,151,FALSE,,
2146,79,151,FALSE,,
2185,80,151,FALSE,,
2602,97,151,FALSE,,
2631,98,151,FALSE,,
3280,118,151,FALSE,,
3305,119,151,FALSE,,
4017,140,151,FALSE,,
4021,141,151,FALSE,,
576,15,154,FALSE,,
603,16,154,FALSE,,
695,32,154,FALSE,,
696,33,154,FALSE,,
1154,55,154,FALSE,,
1182,56,154,FALSE,,
1736,63,154,FALSE,,
1737,64,154,FALSE,,
2135,79,154,FALSE,,
2193,80,154,FALSE,,
2593,97,154,FALSE,,
2622,98,154,FALSE,,
3281,118,154,FALSE,,
3306,119,154,FALSE,,
4090,142,154,FALSE,,
4091,143,154,FALSE,,
4630,166,154,FALSE,,
4631,167,154,FALSE,,
5116,192,154,FALSE,,
5117,193,154,FALSE,,
5596,218,154,FALSE,,
5597,219,154,FALSE,,
558,17,161,FALSE,,
585,18,161,FALSE,,
728,34,161,FALSE,,
729,35,161,FALSE,,
1167,55,161,FALSE,,
1195,56,161,FALSE,,
1738,63,161,FALSE,,
1739,64,161,FALSE,,
2143,79,161,FALSE,,
2191,80,161,FALSE,,
2599,97,161,FALSE,,
2628,98,161,FALSE,,
3282,118,161,FALSE,,
3307,119,161,FALSE,,
4015,140,161,FALSE,,
4041,141,161,FALSE,,
4539,164,161,FALSE,,
4549,165,161,FALSE,,
562,17,162,FALSE,,
589,18,162,FALSE,,
730,34,162,FALSE,,
731,35,162,FALSE,,
1168,47,162,FALSE,,
1196,48,162,FALSE,,
1515,63,162,FALSE,,
1516,64,162,FALSE,,
2163,79,162,FALSE,,
2174,80,162,FALSE,,
2618,97,162,FALSE,,
2647,98,162,FALSE,,
3283,118,162,FALSE,,
3308,119,162,FALSE,,
3941,138,162,FALSE,,
3942,139,162,FALSE,,
4492,162,162,FALSE,,
4516,163,162,FALSE,,
5076,188,162,FALSE,,
5100,189,162,FALSE,,
5538,214,162,FALSE,,
5563,215,162,FALSE,,
570,17,163,FALSE,,
597,18,163,FALSE,,
732,34,163,FALSE,,
733,35,163,FALSE,,
1169,55,163,FALSE,,
1197,56,163,FALSE,,
1740,63,163,FALSE,,
1741,64,163,FALSE,,
2152,79,163,FALSE,,
2190,80,163,FALSE,,
2592,97,163,FALSE,,
2621,98,163,FALSE,,
3284,118,163,FALSE,,
3309,119,163,FALSE,,
4013,140,163,FALSE,,
4039,141,163,FALSE,,
4532,164,163,FALSE,,
4542,165,163,FALSE,,
568,15,165,FALSE,,
595,16,165,FALSE,,
697,32,165,FALSE,,
698,33,165,FALSE,,
1155,55,165,TRUE,2,4/15/15
1183,56,165,TRUE,2,4/15/15
972,28,166,FALSE,,
973,29,166,FALSE,,
1113,45,166,FALSE,,
1138,46,166,FALSE,,
1453,61,166,FALSE,,
1454,62,166,FALSE,,
2082,77,166,FALSE,,
2108,78,166,FALSE,,
2550,95,166,FALSE,,
2575,96,166,FALSE,,
3227,116,166,FALSE,,
3251,117,166,FALSE,,
3956,138,166,FALSE,,
3971,139,166,FALSE,,
4493,162,166,FALSE,,
4517,163,166,FALSE,,
5067,188,166,FALSE,,
5091,189,166,FALSE,,
5539,214,166,FALSE,,
5564,215,166,FALSE,,
559,17,168,TRUE,2,5/15/13
586,18,168,TRUE,2,5/15/13
566,15,171,FALSE,,
593,16,171,FALSE,,
699,32,171,FALSE,,
700,33,171,FALSE,,
1151,45,171,FALSE,,
1152,46,171,FALSE,,
1455,61,171,FALSE,,
1456,62,171,FALSE,,
2092,77,171,TRUE,1,12/29/16
2105,78,171,TRUE,1,12/29/16
571,15,172,FALSE,,
598,16,172,FALSE,,
701,32,172,FALSE,,
702,33,172,FALSE,,
1156,55,172,FALSE,,
1184,56,172,FALSE,,
1742,63,172,FALSE,,
1743,64,172,FALSE,,
2140,79,172,FALSE,,
2189,80,172,FALSE,,
2597,97,172,FALSE,,
2626,98,172,FALSE,,
3285,118,172,FALSE,,
3310,119,172,FALSE,,
563,15,173,FALSE,,
590,16,173,FALSE,,
703,32,173,FALSE,,
704,33,173,FALSE,,
1157,55,173,FALSE,,
1185,56,173,FALSE,,
1744,63,173,FALSE,,
1745,64,173,FALSE,,
2139,79,173,FALSE,,
2188,80,173,FALSE,,
2596,97,173,FALSE,,
2625,98,173,FALSE,,
3286,118,173,FALSE,,
3311,119,173,FALSE,,
4011,140,173,FALSE,,
4037,141,173,FALSE,,
658,23,175,FALSE,,
659,24,175,FALSE,,
1026,39,175,FALSE,,
1027,40,175,FALSE,,
1285,51,175,FALSE,,
1298,52,175,FALSE,,
1616,67,175,FALSE,,
1617,68,175,FALSE,,
2269,83,175,FALSE,,
2285,84,175,FALSE,,
2708,101,175,FALSE,,
2726,102,175,FALSE,,
3562,122,175,TRUE,1,3/6/19
3563,123,175,TRUE,1,3/6/19
580,17,176,FALSE,,
607,18,176,FALSE,,
1036,34,176,FALSE,,
1037,35,176,FALSE,,
1180,47,176,FALSE,,
1208,48,176,FALSE,,
1517,63,176,FALSE,,
1518,64,176,FALSE,,
2142,79,176,TRUE,2,4/26/17
2166,80,176,TRUE,2,4/26/17
561,15,177,FALSE,,
588,16,177,FALSE,,
679,28,177,FALSE,,
680,29,177,FALSE,,
1101,45,177,FALSE,,
1126,46,177,FALSE,,
1457,61,177,FALSE,,
1458,62,177,FALSE,,
2089,77,177,FALSE,,
2101,78,177,FALSE,,
583,15,178,FALSE,,
610,16,178,FALSE,,
1034,34,178,FALSE,,
1035,35,178,FALSE,,
1179,47,178,FALSE,,
1207,48,178,FALSE,,
1519,63,178,FALSE,,
1520,64,178,FALSE,,
2138,79,178,TRUE,1,3/1/17
2169,80,178,TRUE,1,3/1/17
564,15,179,FALSE,,
591,16,179,FALSE,,
1032,28,179,FALSE,,
1033,29,179,FALSE,,
1125,45,179,FALSE,,
1150,46,179,FALSE,,
1459,61,179,FALSE,,
1460,62,179,FALSE,,
2098,77,179,TRUE,1,4/30/17
2106,78,179,TRUE,1,4/30/17
573,17,181,FALSE,,
600,18,181,FALSE,,
736,34,181,FALSE,,
737,35,181,FALSE,,
1170,47,181,FALSE,,
1198,48,181,FALSE,,
1521,63,181,FALSE,,
1522,64,181,FALSE,,
2141,79,181,FALSE,,
2170,80,181,FALSE,,
572,15,182,FALSE,,
599,16,182,FALSE,,
952,28,182,FALSE,,
953,29,182,FALSE,,
1103,45,182,FALSE,,
1128,46,182,FALSE,,
1461,61,182,FALSE,,
1462,62,182,FALSE,,
2095,77,182,TRUE,1,4/30/17
2103,78,182,TRUE,1,4/30/17
581,17,183,FALSE,,
608,18,183,FALSE,,
738,34,183,FALSE,,
739,35,183,FALSE,,
1171,47,183,FALSE,,
1199,48,183,FALSE,,
1523,63,183,FALSE,,
1524,64,183,FALSE,,
2134,79,183,FALSE,,
2167,80,183,FALSE,,
2605,97,183,FALSE,,
2634,98,183,FALSE,,
3287,118,183,FALSE,,
3312,119,183,FALSE,,
4010,140,183,FALSE,,
4036,141,183,FALSE,,
4533,164,183,FALSE,,
4543,165,183,FALSE,,
577,15,188,FALSE,,
604,16,188,FALSE,,
709,32,188,FALSE,,
710,33,188,FALSE,,
1158,55,188,FALSE,,
1186,56,188,FALSE,,
1746,63,188,FALSE,,
1747,64,188,FALSE,,
2136,79,188,FALSE,,
2177,80,188,FALSE,,
2594,97,188,FALSE,,
2623,98,188,FALSE,,
3288,118,188,FALSE,,
3313,119,188,FALSE,,
3999,140,188,FALSE,,
4035,141,188,FALSE,,
575,17,189,FALSE,,
602,18,189,FALSE,,
740,34,189,FALSE,,
741,35,189,FALSE,,
1172,47,189,FALSE,,
1200,48,189,FALSE,,
1525,63,189,FALSE,,
1526,64,189,FALSE,,
2147,79,189,FALSE,,
2171,80,189,FALSE,,
2603,97,189,FALSE,,
2632,98,189,FALSE,,
3289,118,189,FALSE,,
3314,119,189,FALSE,,
4009,140,189,FALSE,,
4022,141,189,FALSE,,
579,15,190,FALSE,,
606,16,190,FALSE,,
966,28,192,FALSE,,
967,29,192,FALSE,,
1110,45,192,FALSE,,
1135,46,192,FALSE,,
1463,61,192,FALSE,,
1464,62,192,FALSE,,
567,15,194,FALSE,,
594,16,194,FALSE,,
574,17,195,FALSE,,
601,18,195,FALSE,,
683,28,195,FALSE,,
684,29,195,FALSE,,
1102,45,195,FALSE,,
1127,46,195,FALSE,,
1465,61,195,FALSE,,
1466,62,195,FALSE,,
2078,77,195,FALSE,,
2109,78,195,FALSE,,
560,15,196,FALSE,,
587,16,196,FALSE,,
716,32,196,FALSE,,
717,33,196,FALSE,,
1159,47,196,TRUE,2,4/26/15
1187,48,196,TRUE,2,4/26/15
565,17,197,FALSE,,
592,18,197,FALSE,,
742,34,197,FALSE,,
743,35,197,FALSE,,
1173,55,197,FALSE,,
1201,56,197,FALSE,,
1748,63,197,FALSE,,
1749,64,197,FALSE,,
2144,79,197,FALSE,,
2186,80,197,FALSE,,
2600,97,197,FALSE,,
2629,98,197,FALSE,,
3290,118,197,FALSE,,
3315,119,197,FALSE,,
4020,140,197,FALSE,,
4033,141,197,FALSE,,
4530,164,197,FALSE,,
4540,165,197,FALSE,,
5109,190,197,FALSE,,
5114,191,197,FALSE,,
648,23,198,FALSE,,
649,24,198,FALSE,,
652,17,199,FALSE,,
653,18,199,FALSE,,
5588,216,199,FALSE,,
5592,217,199,FALSE,,
650,19,200,FALSE,,
651,20,200,FALSE,,
656,15,201,FALSE,,
657,16,201,FALSE,,
718,32,201,FALSE,,
719,33,201,FALSE,,
1160,55,201,FALSE,,
1188,56,201,FALSE,,
1750,63,201,FALSE,,
1751,64,201,FALSE,,
2159,79,201,FALSE,,
2197,80,201,FALSE,,
2614,97,201,FALSE,,
2643,98,201,FALSE,,
3291,118,201,TRUE,1,1/4/19
3316,119,201,TRUE,1,1/4/19
654,24,202,TRUE,1,2/3/13
655,23,202,TRUE,1,2/3/13
1038,37,202,FALSE,,
1039,38,202,FALSE,,
1240,49,202,FALSE,,
1266,50,202,FALSE,,
1578,65,202,FALSE,,
1579,66,202,FALSE,,
2216,81,202,TRUE,1,3/1/17
2236,82,202,TRUE,1,3/1/17
662,21,203,FALSE,,
663,22,203,FALSE,,
804,37,203,FALSE,,
805,38,203,FALSE,,
1235,49,203,FALSE,,
1261,50,203,FALSE,,
1580,65,203,FALSE,,
1581,66,203,FALSE,,
2223,81,203,FALSE,,
2247,82,203,FALSE,,
2669,99,203,FALSE,,
2693,100,203,FALSE,,
3385,122,203,FALSE,,
3400,123,203,FALSE,,
4066,144,203,FALSE,,
4074,145,203,FALSE,,
4640,168,203,FALSE,,
4641,169,203,FALSE,,
5122,194,203,FALSE,,
5123,195,203,FALSE,,
667,23,204,FALSE,,
668,24,204,FALSE,,
671,17,205,FALSE,,
672,18,205,FALSE,,
746,34,205,FALSE,,
747,35,205,FALSE,,
1174,47,205,FALSE,,
1202,48,205,FALSE,,
1527,63,205,FALSE,,
1528,64,205,FALSE,,
2150,79,205,FALSE,,
2175,80,205,FALSE,,
2606,97,205,FALSE,,
2635,98,205,FALSE,,
3292,118,205,FALSE,,
3317,119,205,FALSE,,
3997,138,205,FALSE,,
3998,139,205,FALSE,,
4494,162,205,FALSE,,
4518,163,205,FALSE,,
5068,188,205,FALSE,,
5092,189,205,FALSE,,
6100,240,205,FALSE,,
6110,241,205,FALSE,,
673,15,206,FALSE,,
674,16,206,FALSE,,
720,32,206,FALSE,,
721,33,206,FALSE,,
1161,55,206,FALSE,,
1189,56,206,FALSE,,
1752,63,206,FALSE,,
1753,64,206,FALSE,,
2162,79,206,FALSE,,
2184,80,206,FALSE,,
2617,97,206,FALSE,,
2646,98,206,FALSE,,
3293,118,206,FALSE,,
3318,119,206,FALSE,,
4006,140,206,FALSE,,
4030,141,206,FALSE,,
4534,164,206,TRUE,,
4544,165,206,FALSE,,
5162,190,206,FALSE,,
5163,191,206,FALSE,,
675,25,207,TRUE,1,1/25/13
676,26,207,TRUE,1,1/25/13
5540,214,207,FALSE,,
5565,215,207,FALSE,,
677,19,208,TRUE,1,2/5/13
678,20,208,TRUE,1,2/5/13
5589,216,208,FALSE,,
5593,217,208,FALSE,,
976,28,209,FALSE,,
977,29,209,FALSE,,
1115,45,209,FALSE,,
1140,46,209,FALSE,,
1467,61,209,FALSE,,
1468,62,209,FALSE,,
2072,77,209,FALSE,,
2104,78,209,FALSE,,
2542,95,209,FALSE,,
2567,96,209,FALSE,,
3228,116,209,FALSE,,
3252,117,209,FALSE,,
3968,138,209,FALSE,,
3984,139,209,FALSE,,
4503,162,209,FALSE,,
4527,163,209,FALSE,,
5079,188,209,FALSE,,
5103,189,209,FALSE,,
6101,240,209,FALSE,,
6111,241,209,FALSE,,
6618,266,209,FALSE,,
6627,267,209,FALSE,,
960,28,211,FALSE,,
961,29,211,FALSE,,
1107,45,211,FALSE,,
1132,46,211,FALSE,,
1469,61,211,FALSE,,
1470,62,211,FALSE,,
2084,77,211,FALSE,,
2107,78,211,FALSE,,
2552,95,211,FALSE,,
2577,96,211,FALSE,,
3229,116,211,FALSE,,
3253,117,211,FALSE,,
3967,138,211,FALSE,,
3982,139,211,FALSE,,
4502,162,211,FALSE,,
4526,163,211,FALSE,,
5074,188,211,FALSE,,
5098,189,211,FALSE,,
5541,214,211,FALSE,,
5566,215,211,FALSE,,
6102,240,211,FALSE,,
6112,241,211,FALSE,,
6619,266,211,FALSE,,
6628,267,211,FALSE,,
1028,41,212,FALSE,,
1029,42,212,FALSE,,
1339,53,212,FALSE,,
1340,54,212,FALSE,,
1688,69,212,FALSE,,
1689,70,212,FALSE,,
2298,85,212,FALSE,,
2330,86,212,FALSE,,
2741,103,212,FALSE,,
2759,104,212,FALSE,,
3555,124,212,FALSE,,
3556,125,212,FALSE,,
4081,146,212,FALSE,,
4087,147,212,FALSE,,
4648,170,212,FALSE,,
4649,171,212,FALSE,,
962,28,213,FALSE,,
963,29,213,FALSE,,
1108,45,213,FALSE,,
1133,46,213,FALSE,,
1471,61,213,FALSE,,
1472,62,213,FALSE,,
2087,77,213,FALSE,,
2120,78,213,FALSE,,
2555,95,213,FALSE,,
2580,96,213,FALSE,,
3230,116,213,FALSE,,
3254,117,213,FALSE,,
3966,138,213,FALSE,,
3993,139,213,FALSE,,
4501,162,213,FALSE,,
4525,163,213,FALSE,,
5073,188,213,FALSE,,
5097,189,213,FALSE,,
5542,214,213,FALSE,,
5567,215,213,FALSE,,
6103,240,213,FALSE,,
6113,241,213,FALSE,,
6620,266,213,FALSE,,
6629,267,213,FALSE,,
980,28,214,FALSE,,
981,29,214,FALSE,,
1117,45,214,FALSE,,
1142,46,214,FALSE,,
1473,61,214,FALSE,,
1474,62,214,FALSE,,
2075,77,214,FALSE,,
2128,78,214,FALSE,,
2543,95,214,FALSE,,
2568,96,214,FALSE,,
3231,116,214,FALSE,,
3255,117,214,FALSE,,
3961,138,214,FALSE,,
3970,139,214,FALSE,,
4498,162,214,FALSE,,
4522,163,214,FALSE,,
5077,188,214,FALSE,,
5101,189,214,FALSE,,
6104,240,214,FALSE,,
6114,241,214,FALSE,,
6621,266,214,FALSE,,
6630,267,214,FALSE,,
5543,214,215,FALSE,,
5568,215,215,FALSE,,
974,28,216,FALSE,,
975,29,216,FALSE,,
1114,45,216,FALSE,,
1139,46,216,FALSE,,
1475,61,216,FALSE,,
1476,62,216,FALSE,,
2086,77,216,FALSE,,
2127,78,216,FALSE,,
2554,95,216,FALSE,,
2579,96,216,FALSE,,
3232,116,216,FALSE,,
3256,117,216,FALSE,,
3960,138,216,FALSE,,
3991,139,216,FALSE,,
4497,162,216,FALSE,,
4521,163,216,FALSE,,
5075,188,216,FALSE,,
5099,189,216,FALSE,,
5544,214,216,FALSE,,
5569,215,216,FALSE,,
6105,240,216,FALSE,,
6115,241,216,FALSE,,
6622,266,216,FALSE,,
6631,267,216,FALSE,,
978,28,217,FALSE,,
979,29,217,FALSE,,
1116,45,217,FALSE,,
1141,46,217,FALSE,,
1477,61,217,FALSE,,
1478,62,217,FALSE,,
2085,77,217,FALSE,,
2126,78,217,FALSE,,
2553,95,217,FALSE,,
2578,96,217,FALSE,,
3233,116,217,FALSE,,
3257,117,217,FALSE,,
3959,138,217,FALSE,,
3990,139,217,FALSE,,
4496,162,217,FALSE,,
4520,163,217,FALSE,,
5071,188,217,FALSE,,
5095,189,217,FALSE,,
1002,32,218,FALSE,,
1003,33,218,FALSE,,
1162,55,218,FALSE,,
1190,56,218,FALSE,,
1754,63,218,FALSE,,
1755,64,218,FALSE,,
2161,79,218,FALSE,,
2183,80,218,FALSE,,
2616,97,218,FALSE,,
2645,98,218,FALSE,,
5545,214,218,FALSE,,
5570,215,218,FALSE,,
1024,37,219,FALSE,,
1025,38,219,FALSE,,
1239,49,219,FALSE,,
1265,50,219,FALSE,,
1582,65,219,FALSE,,
1583,66,219,FALSE,,
2222,81,219,TRUE,1,2/1/17
2245,82,219,TRUE,1,2/1/17
5546,214,219,FALSE,,
5571,215,219,FALSE,,
982,28,220,TRUE,2,5/5/14
983,29,220,TRUE,2,5/5/14
1010,34,221,TRUE,1,12/15/13
1011,35,221,TRUE,1,12/15/13
954,28,222,FALSE,,
955,29,222,FALSE,,
1104,45,222,FALSE,,
1129,46,222,FALSE,,
1479,61,222,FALSE,,
1480,62,222,FALSE,,
2083,77,222,FALSE,,
2118,78,222,FALSE,,
2551,95,222,FALSE,,
2576,96,222,FALSE,,
964,28,223,FALSE,,
965,29,223,FALSE,,
1109,45,223,FALSE,,
1134,46,223,FALSE,,
1481,61,223,FALSE,,
1482,62,223,FALSE,,
1020,37,225,FALSE,,
1021,38,225,FALSE,,
1237,49,225,FALSE,,
1263,50,225,FALSE,,
1584,65,225,FALSE,,
1585,66,225,FALSE,,
2217,81,225,TRUE,1,3/1/17
2226,82,225,TRUE,1,3/1/17
968,28,226,TRUE,,10/13/14
969,29,226,FALSE,,
984,28,227,FALSE,,
985,29,227,FALSE,,
1118,45,227,FALSE,,
1143,46,227,FALSE,,
1483,61,227,FALSE,,
1484,62,227,FALSE,,
2080,77,227,FALSE,,
2123,78,227,FALSE,,
2548,95,227,FALSE,,
2573,96,227,FALSE,,
3234,116,227,FALSE,,
3258,117,227,FALSE,,
3958,138,227,FALSE,,
3989,139,227,FALSE,,
4495,162,227,FALSE,,
4519,163,227,FALSE,,
5064,188,227,FALSE,,
5088,189,227,FALSE,,
5547,214,227,FALSE,,
5572,215,227,FALSE,,
1022,37,229,FALSE,,
1023,38,229,FALSE,,
1238,49,229,FALSE,,
1264,50,229,FALSE,,
1586,65,229,FALSE,,
1587,66,229,FALSE,,
970,28,231,FALSE,,
971,29,231,FALSE,,
1112,45,231,FALSE,,
1137,46,231,FALSE,,
1485,61,231,FALSE,,
1486,62,231,FALSE,,
2088,77,231,FALSE,,
2122,78,231,FALSE,,
2556,95,231,FALSE,,
2581,96,231,FALSE,,
3235,116,231,FALSE,,
3259,117,231,FALSE,,
3945,138,231,FALSE,,
3988,139,231,FALSE,,
4483,162,231,FALSE,,
4507,163,231,FALSE,,
5062,188,231,FALSE,,
5086,189,231,FALSE,,
5548,214,231,FALSE,,
5573,215,231,FALSE,,
958,28,232,FALSE,,
959,29,232,FALSE,,
1106,45,232,FALSE,,
1131,46,232,FALSE,,
1487,61,232,FALSE,,
1488,62,232,FALSE,,
2077,77,232,FALSE,,
2121,78,232,FALSE,,
2545,95,232,FALSE,,
2570,96,232,FALSE,,
3236,116,232,FALSE,,
3260,117,232,FALSE,,
3957,138,232,FALSE,,
3987,139,232,FALSE,,
4482,162,232,FALSE,,
4506,163,232,FALSE,,
5059,188,232,FALSE,,
5083,189,232,FALSE,,
5549,214,232,FALSE,,
5574,215,232,FALSE,,
956,28,233,FALSE,,
957,29,233,FALSE,,
1105,45,233,FALSE,,
1130,46,233,FALSE,,
1489,61,233,FALSE,,
1490,62,233,FALSE,,
2076,77,233,FALSE,,
2110,78,233,FALSE,,
2544,95,233,FALSE,,
2569,96,233,FALSE,,
3237,116,233,FALSE,,
3261,117,233,FALSE,,
3969,138,233,FALSE,,
3986,139,233,FALSE,,
4504,162,233,FALSE,,
4528,163,233,FALSE,,
5058,188,233,FALSE,,
5082,189,233,FALSE,,
5550,214,233,FALSE,,
5575,215,233,FALSE,,
1008,34,234,FALSE,,
1009,35,234,FALSE,,
1175,47,234,FALSE,,
1203,48,234,FALSE,,
1529,63,234,FALSE,,
1530,64,234,FALSE,,
2137,79,234,FALSE,,
2187,80,234,FALSE,,
2595,97,234,FALSE,,
2624,98,234,FALSE,,
3294,118,234,FALSE,,
3319,119,234,FALSE,,
4005,140,234,FALSE,,
4029,141,234,FALSE,,
4535,164,234,FALSE,,
4545,165,234,FALSE,,
5106,190,234,FALSE,,
5111,191,234,FALSE,,
5590,216,234,FALSE,,
5594,217,234,FALSE,,
6120,242,234,FALSE,,
6121,243,234,FALSE,,
994,28,235,FALSE,,
995,29,235,FALSE,,
986,28,236,FALSE,,
987,29,236,FALSE,,
1119,45,236,FALSE,,
1144,46,236,FALSE,,
1491,61,236,FALSE,,
1492,62,236,FALSE,,
2081,77,236,FALSE,,
2119,78,236,FALSE,,
2549,95,236,FALSE,,
2574,96,236,FALSE,,
3238,116,236,FALSE,,
3262,117,236,FALSE,,
3955,138,236,FALSE,,
3985,139,236,FALSE,,
4505,162,236,FALSE,,
4529,163,236,FALSE,,
5072,188,236,FALSE,,
5096,189,236,FALSE,,
5551,214,236,FALSE,,
5576,215,236,FALSE,,
992,28,237,TRUE,2,3/24/14
993,29,237,TRUE,2,3/24/14
996,28,238,FALSE,,
997,29,238,FALSE,,
1122,45,238,TRUE,2,6/15/15
1147,46,238,TRUE,2,6/15/15
988,28,239,FALSE,,
989,29,239,FALSE,,
1041,43,239,FALSE,,
1042,44,239,FALSE,,
1407,59,239,FALSE,,
1408,60,239,FALSE,,
2021,75,239,FALSE,,
2054,76,239,FALSE,,
2489,93,239,FALSE,,
2515,94,239,FALSE,,
3325,114,239,FALSE,,
3351,115,239,FALSE,,
3898,136,239,FALSE,,
3913,137,239,FALSE,,
4423,160,239,TRUE,2,11/16/22
4452,161,239,TRUE,2,11/16/22
5010,184,239,FALSE,,
5011,185,239,FALSE,,
990,28,240,FALSE,,
991,29,240,FALSE,,
1120,45,240,FALSE,,
1145,46,240,FALSE,,
1493,61,240,FALSE,,
1494,62,240,FALSE,,
2079,77,240,FALSE,,
2129,78,240,FALSE,,
2547,95,240,FALSE,,
2572,96,240,FALSE,,
3239,116,240,FALSE,,
3263,117,240,FALSE,,
3954,138,240,FALSE,,
3972,139,240,FALSE,,
1000,28,241,FALSE,,
1001,29,241,FALSE,,
1124,45,241,FALSE,,
1149,46,241,FALSE,,
1495,61,241,FALSE,,
1496,62,241,FALSE,,
2100,77,241,FALSE,,
2117,78,241,FALSE,,
2563,95,241,FALSE,,
2588,96,241,FALSE,,
3240,116,241,FALSE,,
3264,117,241,FALSE,,
3953,138,241,FALSE,,
3983,139,241,FALSE,,
4491,162,241,FALSE,,
4515,163,241,FALSE,,
5080,188,241,FALSE,,
5104,189,241,FALSE,,
5552,214,241,FALSE,,
5577,215,241,FALSE,,
998,28,242,FALSE,,
999,29,242,FALSE,,
1123,45,242,FALSE,,
1148,46,242,FALSE,,
1497,61,242,FALSE,,
1498,62,242,FALSE,,
2099,77,242,FALSE,,
2116,78,242,FALSE,,
2562,95,242,FALSE,,
2587,96,242,FALSE,,
3241,116,242,FALSE,,
3265,117,242,FALSE,,
3952,138,242,FALSE,,
3994,139,242,FALSE,,
4490,162,242,FALSE,,
4514,163,242,FALSE,,
5081,188,242,FALSE,,
5105,189,242,FALSE,,
5553,214,242,FALSE,,
5578,215,242,FALSE,,
1006,32,243,TRUE,2,3/24/14
1007,33,243,TRUE,2,3/24/14
1004,32,244,FALSE,,
1005,33,244,FALSE,,
1163,55,244,FALSE,,
1191,56,244,FALSE,,
1756,63,244,FALSE,,
1757,64,244,FALSE,,
2165,79,244,FALSE,,
2182,80,244,FALSE,,
2607,97,244,FALSE,,
2636,98,244,FALSE,,
3295,118,244,FALSE,,
3320,119,244,FALSE,,
4004,140,244,FALSE,,
4028,141,244,FALSE,,
4536,164,244,FALSE,,
4546,165,244,FALSE,,
5110,190,244,FALSE,,
5115,191,244,FALSE,,
1014,34,245,FALSE,,
1015,35,245,FALSE,,
1351,47,245,FALSE,,
1352,48,245,FALSE,,
1532,63,245,FALSE,,
1533,64,245,FALSE,,
1016,34,246,FALSE,,
1017,35,246,FALSE,,
1177,47,246,TRUE,2,4/26/15
1205,48,246,TRUE,2,4/26/15
1868,63,246,FALSE,,
1869,64,246,FALSE,,
2154,79,246,FALSE,,
2192,80,246,FALSE,,
2609,97,246,FALSE,,
2638,98,246,FALSE,,
3296,118,246,FALSE,,
3321,119,246,FALSE,,
4003,140,246,FALSE,,
4027,141,246,FALSE,,
4537,164,246,FALSE,,
4547,165,246,FALSE,,
1018,34,247,FALSE,,
1019,35,247,FALSE,,
1178,47,247,TRUE,2,4/1/15
1206,48,247,TRUE,2,4/1/15
1030,41,251,TRUE,2,4/28/14
1031,42,251,TRUE,2,4/28/14
1043,43,254,FALSE,,
1069,44,254,FALSE,,
1409,59,254,FALSE,,
1410,60,254,FALSE,,
2033,75,254,FALSE,,
2053,76,254,FALSE,,
2490,93,254,FALSE,,
2516,94,254,FALSE,,
3326,114,254,FALSE,,
3352,115,254,FALSE,,
3900,136,254,FALSE,,
3928,137,254,FALSE,,
4439,160,254,FALSE,,
4468,161,254,FALSE,,
1044,43,255,FALSE,,
1070,44,255,FALSE,,
1411,59,255,FALSE,,
1412,60,255,FALSE,,
2032,75,255,FALSE,,
2051,76,255,FALSE,,
2491,93,255,FALSE,,
2517,94,255,FALSE,,
3327,114,255,FALSE,,
3353,115,255,FALSE,,
3901,136,255,FALSE,,
3926,137,255,FALSE,,
4440,160,255,FALSE,,
4469,161,255,FALSE,,
5015,186,255,FALSE,,
5037,187,255,FALSE,,
5504,212,255,FALSE,,
5521,213,255,FALSE,,
6076,238,255,FALSE,,
6088,239,255,FALSE,,
6598,264,255,FALSE,,
6608,265,255,FALSE,,
1045,43,256,FALSE,,
1071,44,256,FALSE,,
1046,43,257,FALSE,,
1072,44,257,FALSE,,
1415,59,257,FALSE,,
1416,60,257,FALSE,,
2031,75,257,FALSE,,
2050,76,257,FALSE,,
2492,93,257,FALSE,,
2518,94,257,FALSE,,
3328,114,257,FALSE,,
3354,115,257,FALSE,,
3902,136,257,TRUE,2,10/12/20
3939,137,257,TRUE,2,10/12/20
1048,43,259,FALSE,,
1074,44,259,FALSE,,
1417,59,259,FALSE,,
1418,60,259,FALSE,,
1049,43,260,FALSE,,
1075,44,260,FALSE,,
1377,57,260,FALSE,,
